LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ZAF,GDP,TOT,MLN_USD,A,2015,695228.551,
ZAF,GDP,TOT,MLN_USD,A,2016,707743.902,
ZAF,GDP,TOT,MLN_USD,A,2017,724100.729,
ZAF,GDP,TOT,MLN_USD,A,2018,747322.178,
ZAF,GDP,TOT,MLN_USD,A,2019,761823.649,
ZAF,GDP,TOT,MLN_USD,A,2020,717389.397,
ZAF,GDP,TOT,USD_CAP,A,1985,5770.555137,
ZAF,GDP,TOT,USD_CAP,A,1986,5753.699261,
ZAF,GDP,TOT,USD_CAP,A,1987,5884.63713,
ZAF,GDP,TOT,USD_CAP,A,1988,6207.398562,
ZAF,GDP,TOT,USD_CAP,A,1989,6460.748356,
ZAF,GDP,TOT,USD_CAP,A,1990,6532.966328,
ZAF,GDP,TOT,USD_CAP,A,1991,6541.4945,
ZAF,GDP,TOT,USD_CAP,A,1992,6407.811635,
ZAF,GDP,TOT,USD_CAP,A,1993,6500.181109,
ZAF,GDP,TOT,USD_CAP,A,1994,6708.533998,
ZAF,GDP,TOT,USD_CAP,A,1995,6917.300934,
ZAF,GDP,TOT,USD_CAP,A,1996,7201.371623,
ZAF,GDP,TOT,USD_CAP,A,1997,7375.302769,
ZAF,GDP,TOT,USD_CAP,A,1998,7356.509138,
ZAF,GDP,TOT,USD_CAP,A,1999,7507.305111,
ZAF,GDP,TOT,USD_CAP,A,2000,7865.304698,
ZAF,GDP,TOT,USD_CAP,A,2001,8123.724947,
ZAF,GDP,TOT,USD_CAP,A,2002,8352.399734,
ZAF,GDP,TOT,USD_CAP,A,2003,8656.655166,
ZAF,GDP,TOT,USD_CAP,A,2004,9183.875946,
ZAF,GDP,TOT,USD_CAP,A,2005,9847.957943,
ZAF,GDP,TOT,USD_CAP,A,2006,10580.51239,
ZAF,GDP,TOT,USD_CAP,A,2007,11300.4971,
ZAF,GDP,TOT,USD_CAP,A,2008,11712.52896,
ZAF,GDP,TOT,USD_CAP,A,2009,11467.14332,
ZAF,GDP,TOT,USD_CAP,A,2010,11795.41149,
ZAF,GDP,TOT,USD_CAP,A,2011,12272.3856,
ZAF,GDP,TOT,USD_CAP,A,2012,12186.13166,
ZAF,GDP,TOT,USD_CAP,A,2013,12616.60638,
ZAF,GDP,TOT,USD_CAP,A,2014,12717.61306,
ZAF,GDP,TOT,USD_CAP,A,2015,12772.25182,
ZAF,GDP,TOT,USD_CAP,A,2016,12827.60357,
ZAF,GDP,TOT,USD_CAP,A,2017,12952.21634,
ZAF,GDP,TOT,USD_CAP,A,2018,13198.24978,
ZAF,GDP,TOT,USD_CAP,A,2019,13285.68332,
ZAF,GDP,TOT,USD_CAP,A,2020,12354.98374,
DEW,GDP,TOT,MLN_USD,A,1970,276730.633,
DEW,GDP,TOT,MLN_USD,A,1971,299905.269,
DEW,GDP,TOT,MLN_USD,A,1972,326366.453,
DEW,GDP,TOT,MLN_USD,A,1973,360571.134,
DEW,GDP,TOT,MLN_USD,A,1974,396464.788,
DEW,GDP,TOT,MLN_USD,A,1975,429433.161,
DEW,GDP,TOT,MLN_USD,A,1976,475429.982,
DEW,GDP,TOT,MLN_USD,A,1977,521828.014,
DEW,GDP,TOT,MLN_USD,A,1978,575265.783,
DEW,GDP,TOT,MLN_USD,A,1979,648588.426,
DEW,GDP,TOT,MLN_USD,A,1980,717053.748,
DEW,GDP,TOT,MLN_USD,A,1981,788133.178,
DEW,GDP,TOT,MLN_USD,A,1982,833736.023,
DEW,GDP,TOT,MLN_USD,A,1983,880268.751,
DEW,GDP,TOT,MLN_USD,A,1984,937246.114,
DEW,GDP,TOT,MLN_USD,A,1985,989736.455,
DEW,GDP,TOT,MLN_USD,A,1986,1032794.151,
DEW,GDP,TOT,MLN_USD,A,1987,1074006.333,
DEW,GDP,TOT,MLN_USD,A,1988,1152817.388,
DEW,GDP,TOT,MLN_USD,A,1989,1244310.092,
DEW,GDP,TOT,MLN_USD,A,1990,1358156.873,
DEW,GDP,TOT,MLN_USD,A,1991,1475016.799,
DEW,GDP,TOT,USD_CAP,A,1970,4562.672226,
DEW,GDP,TOT,USD_CAP,A,1971,4892.259126,
DEW,GDP,TOT,USD_CAP,A,1972,5291.97128,
DEW,GDP,TOT,USD_CAP,A,1973,5817.915555,
DEW,GDP,TOT,USD_CAP,A,1974,6389.028716,
DEW,GDP,TOT,USD_CAP,A,1975,6945.497442,
DEW,GDP,TOT,USD_CAP,A,1976,7726.674065,
DEW,GDP,TOT,USD_CAP,A,1977,8498.827583,
DEW,GDP,TOT,USD_CAP,A,1978,9380.302036,
DEW,GDP,TOT,USD_CAP,A,1979,10570.38782,
DEW,GDP,TOT,USD_CAP,A,1980,11646.91142,
DEW,GDP,TOT,USD_CAP,A,1981,12777.36095,
DEW,GDP,TOT,USD_CAP,A,1982,13526.33154,
DEW,GDP,TOT,USD_CAP,A,1983,14331.25622,
DEW,GDP,TOT,USD_CAP,A,1984,15320.73746,
DEW,GDP,TOT,USD_CAP,A,1985,16218.80661,
DEW,GDP,TOT,USD_CAP,A,1986,16912.75262,
DEW,GDP,TOT,USD_CAP,A,1987,17584.46441,
DEW,GDP,TOT,USD_CAP,A,1988,18760.25042,
DEW,GDP,TOT,USD_CAP,A,1989,20049.14509,
DEW,GDP,TOT,USD_CAP,A,1990,21471.47805,
DEW,GDP,TOT,USD_CAP,A,1991,23020.52001,
OECD,GDP,TOT,MLN_USD,A,1970,3238103.854,E
OECD,GDP,TOT,MLN_USD,A,1971,3530955.03,E
OECD,GDP,TOT,MLN_USD,A,1972,3886776.744,E
OECD,GDP,TOT,MLN_USD,A,1973,4356186.022,E
OECD,GDP,TOT,MLN_USD,A,1974,4800467.273,E
OECD,GDP,TOT,MLN_USD,A,1975,5267431.157,E
OECD,GDP,TOT,MLN_USD,A,1976,5829322.267,E
OECD,GDP,TOT,MLN_USD,A,1977,6418297.216,E
OECD,GDP,TOT,MLN_USD,A,1978,7177507.842,E
OECD,GDP,TOT,MLN_USD,A,1979,8075899.56,E
OECD,GDP,TOT,MLN_USD,A,1980,8921958.333,E
OECD,GDP,TOT,MLN_USD,A,1981,9989043.039,E
OECD,GDP,TOT,MLN_USD,A,1982,10619938,E
OECD,GDP,TOT,MLN_USD,A,1983,11363729.43,E
OECD,GDP,TOT,MLN_USD,A,1984,12333569.29,E
OECD,GDP,TOT,MLN_USD,A,1985,13199272.66,E
OECD,GDP,TOT,MLN_USD,A,1986,13866996.49,E
OECD,GDP,TOT,MLN_USD,A,1987,14736735.9,E
OECD,GDP,TOT,MLN_USD,A,1988,15952646.75,E
OECD,GDP,TOT,MLN_USD,A,1989,17202819.18,E
OECD,GDP,TOT,MLN_USD,A,1990,18390908.57,E
OECD,GDP,TOT,MLN_USD,A,1991,19300694.26,E
OECD,GDP,TOT,MLN_USD,A,1992,20192080.25,E
OECD,GDP,TOT,MLN_USD,A,1993,20969825.19,E
OECD,GDP,TOT,MLN_USD,A,1994,22068145.99,E
OECD,GDP,TOT,MLN_USD,A,1995,23106990.6,E
OECD,GDP,TOT,MLN_USD,A,1996,24310503.35,E
OECD,GDP,TOT,MLN_USD,A,1997,25608102.75,E
OECD,GDP,TOT,MLN_USD,A,1998,26485549.01,E
OECD,GDP,TOT,MLN_USD,A,1999,27716353.25,E
OECD,GDP,TOT,MLN_USD,A,2000,29630992.49,E
OECD,GDP,TOT,MLN_USD,A,2001,30782618.65,E
OECD,GDP,TOT,MLN_USD,A,2002,31973132.62,E
OECD,GDP,TOT,MLN_USD,A,2003,33174050.07,E
OECD,GDP,TOT,MLN_USD,A,2004,35187524.13,E
OECD,GDP,TOT,MLN_USD,A,2005,37111322.68,
OECD,GDP,TOT,MLN_USD,A,2006,39876493.46,
OECD,GDP,TOT,MLN_USD,A,2007,42137705.56,
OECD,GDP,TOT,MLN_USD,A,2008,43563471.97,
OECD,GDP,TOT,MLN_USD,A,2009,42654877.31,
OECD,GDP,TOT,MLN_USD,A,2010,44622110.93,B
OECD,GDP,TOT,MLN_USD,A,2011,46692839.82,
OECD,GDP,TOT,MLN_USD,A,2012,48221844.98,
OECD,GDP,TOT,MLN_USD,A,2013,50265325.24,
OECD,GDP,TOT,MLN_USD,A,2014,52041340.6,
OECD,GDP,TOT,MLN_USD,A,2015,53859702.55,
OECD,GDP,TOT,MLN_USD,A,2016,56097552.73,
OECD,GDP,TOT,MLN_USD,A,2017,58571593.88,
OECD,GDP,TOT,MLN_USD,A,2018,61307619.34,E
OECD,GDP,TOT,MLN_USD,A,2019,63086853.9,E
OECD,GDP,TOT,MLN_USD,A,2020,61800578.18,E
OECD,GDP,TOT,USD_CAP,A,1970,3503.150679,E
OECD,GDP,TOT,USD_CAP,A,1971,3772.853916,E
OECD,GDP,TOT,USD_CAP,A,1972,4105.34978,E
OECD,GDP,TOT,USD_CAP,A,1973,4545.18583,E
OECD,GDP,TOT,USD_CAP,A,1974,4955.981692,E
OECD,GDP,TOT,USD_CAP,A,1975,5383.147085,E
OECD,GDP,TOT,USD_CAP,A,1976,5901.504711,E
OECD,GDP,TOT,USD_CAP,A,1977,6437.144847,E
OECD,GDP,TOT,USD_CAP,A,1978,7131.840839,E
OECD,GDP,TOT,USD_CAP,A,1979,7948.948158,E
OECD,GDP,TOT,USD_CAP,A,1980,8692.081544,E
OECD,GDP,TOT,USD_CAP,A,1981,9645.446856,E
OECD,GDP,TOT,USD_CAP,A,1982,10168.15707,E
OECD,GDP,TOT,USD_CAP,A,1983,10793.62214,E
OECD,GDP,TOT,USD_CAP,A,1984,11625.44747,E
OECD,GDP,TOT,USD_CAP,A,1985,12346.14751,E
OECD,GDP,TOT,USD_CAP,A,1986,12871.4325,E
OECD,GDP,TOT,USD_CAP,A,1987,13577.42883,E
OECD,GDP,TOT,USD_CAP,A,1988,14583.08203,E
OECD,GDP,TOT,USD_CAP,A,1989,15595.80444,E
OECD,GDP,TOT,USD_CAP,A,1990,16527.21854,E
OECD,GDP,TOT,USD_CAP,A,1991,17183.89546,E
OECD,GDP,TOT,USD_CAP,A,1992,17817.61714,E
OECD,GDP,TOT,USD_CAP,A,1993,18348.18155,E
OECD,GDP,TOT,USD_CAP,A,1994,19161.76364,E
OECD,GDP,TOT,USD_CAP,A,1995,19911.81236,E
OECD,GDP,TOT,USD_CAP,A,1996,20793.58981,E
OECD,GDP,TOT,USD_CAP,A,1997,21743.5919,E
OECD,GDP,TOT,USD_CAP,A,1998,22332.37832,E
OECD,GDP,TOT,USD_CAP,A,1999,23208.42886,E
OECD,GDP,TOT,USD_CAP,A,2000,24635.02285,E
OECD,GDP,TOT,USD_CAP,A,2001,25413.76248,E
OECD,GDP,TOT,USD_CAP,A,2002,26205.96799,E
OECD,GDP,TOT,USD_CAP,A,2003,26996.3657,E
OECD,GDP,TOT,USD_CAP,A,2004,28438.48585,E
OECD,GDP,TOT,USD_CAP,A,2005,29787.69813,
OECD,GDP,TOT,USD_CAP,A,2006,31783.11437,
OECD,GDP,TOT,USD_CAP,A,2007,33331.2263,
OECD,GDP,TOT,USD_CAP,A,2008,34192.78054,B
OECD,GDP,TOT,USD_CAP,A,2009,33234.97983,
OECD,GDP,TOT,USD_CAP,A,2010,34538.52927,B
OECD,GDP,TOT,USD_CAP,A,2011,35919.59014,
OECD,GDP,TOT,USD_CAP,A,2012,36880.8737,
OECD,GDP,TOT,USD_CAP,A,2013,38229.24821,
OECD,GDP,TOT,USD_CAP,A,2014,39342.2604,
OECD,GDP,TOT,USD_CAP,A,2015,40467.81773,
OECD,GDP,TOT,USD_CAP,A,2016,41885.94793,
OECD,GDP,TOT,USD_CAP,A,2017,43486.53051,
OECD,GDP,TOT,USD_CAP,A,2018,45266.37887,E
OECD,GDP,TOT,USD_CAP,A,2019,46329.11597,E
OECD,GDP,TOT,USD_CAP,A,2020,45181.19822,E
OECDE,GDP,TOT,MLN_USD,A,1994,8975844.207,E
OECDE,GDP,TOT,MLN_USD,A,1995,9435557.874,E
OECDE,GDP,TOT,MLN_USD,A,1996,9848398.159,E
OECDE,GDP,TOT,MLN_USD,A,1997,10342385.89,E
OECDE,GDP,TOT,MLN_USD,A,1998,10626463.16,
OECDE,GDP,TOT,MLN_USD,A,1999,11033461.5,
OECDE,GDP,TOT,MLN_USD,A,2000,11835018.8,
OECDE,GDP,TOT,MLN_USD,A,2001,12384815.27,
OECDE,GDP,TOT,MLN_USD,A,2002,12927979.56,
OECDE,GDP,TOT,MLN_USD,A,2003,13279167.97,
OECDE,GDP,TOT,MLN_USD,A,2004,14022756.73,
OECDE,GDP,TOT,MLN_USD,A,2005,14636241.48,
OECDE,GDP,TOT,MLN_USD,A,2006,15945192.56,
OECDE,GDP,TOT,MLN_USD,A,2007,16978835.34,
OECDE,GDP,TOT,MLN_USD,A,2008,17852104.34,
OECDE,GDP,TOT,MLN_USD,A,2009,17471040.23,
OECDE,GDP,TOT,MLN_USD,A,2010,18235101.15,B
OECDE,GDP,TOT,MLN_USD,A,2011,19182732.21,
OECDE,GDP,TOT,MLN_USD,A,2012,19616309.19,
OECDE,GDP,TOT,MLN_USD,A,2013,20459359.43,
OECDE,GDP,TOT,MLN_USD,A,2014,21197933.29,
OECDE,GDP,TOT,MLN_USD,A,2015,21983004.99,
OECDE,GDP,TOT,MLN_USD,A,2016,23244648.76,
OECDE,GDP,TOT,MLN_USD,A,2017,24462000.47,
OECDE,GDP,TOT,MLN_USD,A,2018,25533513.79,P
OECDE,GDP,TOT,MLN_USD,A,2019,26468986.97,P
OECDE,GDP,TOT,MLN_USD,A,2020,25516750.93,P
OECDE,GDP,TOT,USD_CAP,A,1995,18213.05497,E
OECDE,GDP,TOT,USD_CAP,A,1996,18942.15753,E
OECDE,GDP,TOT,USD_CAP,A,1997,19824.93929,E
OECDE,GDP,TOT,USD_CAP,A,1998,20304.74035,
OECDE,GDP,TOT,USD_CAP,A,1999,21008.08271,
OECDE,GDP,TOT,USD_CAP,A,2000,22442.60393,
OECDE,GDP,TOT,USD_CAP,A,2001,23387.00419,
OECDE,GDP,TOT,USD_CAP,A,2002,24287.45884,
OECDE,GDP,TOT,USD_CAP,A,2003,24813.60785,
OECDE,GDP,TOT,USD_CAP,A,2004,26061.81392,
OECDE,GDP,TOT,USD_CAP,A,2005,27043.33397,
OECDE,GDP,TOT,USD_CAP,A,2006,29305.44842,
OECDE,GDP,TOT,USD_CAP,A,2007,31014.7473,
OECDE,GDP,TOT,USD_CAP,A,2008,32409.7096,B
OECDE,GDP,TOT,USD_CAP,A,2009,31538.27608,
OECDE,GDP,TOT,USD_CAP,A,2010,32762.35484,B
OECDE,GDP,TOT,USD_CAP,A,2011,34303.20763,
OECDE,GDP,TOT,USD_CAP,A,2012,34933.87042,
OECDE,GDP,TOT,USD_CAP,A,2013,36298.72113,
OECDE,GDP,TOT,USD_CAP,A,2014,37450.54573,
OECDE,GDP,TOT,USD_CAP,A,2015,38647.32417,
OECDE,GDP,TOT,USD_CAP,A,2016,40655.70484,
OECDE,GDP,TOT,USD_CAP,A,2017,42601.25114,
OECDE,GDP,TOT,USD_CAP,A,2018,44269.43776,P
OECDE,GDP,TOT,USD_CAP,A,2019,45675.72913,P
OECDE,GDP,TOT,USD_CAP,A,2020,43900.1084,P
LVA,GDP,TOT,MLN_USD,A,1994,14835.391,
LVA,GDP,TOT,MLN_USD,A,1995,13704.249,
LVA,GDP,TOT,MLN_USD,A,1996,14269.912,
LVA,GDP,TOT,MLN_USD,A,1997,15783.056,
LVA,GDP,TOT,MLN_USD,A,1998,17034.468,
LVA,GDP,TOT,MLN_USD,A,1999,17703.56,
LVA,GDP,TOT,MLN_USD,A,2000,19033.951,
LVA,GDP,TOT,MLN_USD,A,2001,21138.659,
LVA,GDP,TOT,MLN_USD,A,2002,23289.296,
LVA,GDP,TOT,MLN_USD,A,2003,25306.967,
LVA,GDP,TOT,MLN_USD,A,2004,27787.951,
LVA,GDP,TOT,MLN_USD,A,2005,31150.197,
LVA,GDP,TOT,MLN_USD,A,2006,35181.638,
LVA,GDP,TOT,MLN_USD,A,2007,40126.442,
LVA,GDP,TOT,MLN_USD,A,2008,42617.067,
LVA,GDP,TOT,MLN_USD,A,2009,36459.253,
LVA,GDP,TOT,MLN_USD,A,2010,37141.199,
LVA,GDP,TOT,MLN_USD,A,2011,39646.155,
LVA,GDP,TOT,MLN_USD,A,2012,43311.605,
LVA,GDP,TOT,MLN_USD,A,2013,45564.445,
LVA,GDP,TOT,MLN_USD,A,2014,47483.528,
LVA,GDP,TOT,MLN_USD,A,2015,49384.341,
LVA,GDP,TOT,MLN_USD,A,2016,52362.25,
LVA,GDP,TOT,MLN_USD,A,2017,55691.141,
LVA,GDP,TOT,MLN_USD,A,2018,59438.869,
LVA,GDP,TOT,MLN_USD,A,2019,61084.363,
LVA,GDP,TOT,MLN_USD,A,2020,59951.69,
LVA,GDP,TOT,USD_CAP,A,1995,5514.66412,
LVA,GDP,TOT,USD_CAP,A,1996,5807.335403,
LVA,GDP,TOT,USD_CAP,A,1997,6487.473291,
LVA,GDP,TOT,USD_CAP,A,1998,7068.188146,
LVA,GDP,TOT,USD_CAP,A,1999,7405.798042,
LVA,GDP,TOT,USD_CAP,A,2000,8039.300106,
LVA,GDP,TOT,USD_CAP,A,2001,9042.502938,
LVA,GDP,TOT,USD_CAP,A,2002,10080.30981,
LVA,GDP,TOT,USD_CAP,A,2003,11060.31203,
LVA,GDP,TOT,USD_CAP,A,2004,12279.25343,
LVA,GDP,TOT,USD_CAP,A,2005,13914.10261,
LVA,GDP,TOT,USD_CAP,A,2006,15857.13474,
LVA,GDP,TOT,USD_CAP,A,2007,18230.79798,
LVA,GDP,TOT,USD_CAP,A,2008,19569.53575,
LVA,GDP,TOT,USD_CAP,A,2009,17021.22171,
LVA,GDP,TOT,USD_CAP,A,2010,17709.15546,
LVA,GDP,TOT,USD_CAP,A,2011,19256.68991,
LVA,GDP,TOT,USD_CAP,A,2012,21297.47262,
LVA,GDP,TOT,USD_CAP,A,2013,22637.19745,
LVA,GDP,TOT,USD_CAP,A,2014,23810.21837,
LVA,GDP,TOT,USD_CAP,A,2015,24975.47975,
LVA,GDP,TOT,USD_CAP,A,2016,26724.45983,
LVA,GDP,TOT,USD_CAP,A,2017,28689.57466,
LVA,GDP,TOT,USD_CAP,A,2018,30857.29751,
LVA,GDP,TOT,USD_CAP,A,2019,31928.05066,
LVA,GDP,TOT,USD_CAP,A,2020,31539.19538,
BRA,GDP,TOT,MLN_USD,A,1995,1310064.634,
BRA,GDP,TOT,MLN_USD,A,1996,1363501.159,
BRA,GDP,TOT,MLN_USD,A,1997,1434999.307,
BRA,GDP,TOT,MLN_USD,A,1998,1456056.827,
BRA,GDP,TOT,MLN_USD,A,1999,1483991.236,
BRA,GDP,TOT,MLN_USD,A,2000,1583737.988,
BRA,GDP,TOT,MLN_USD,A,2001,1640971.198,
BRA,GDP,TOT,MLN_USD,A,2002,1717826.456,
BRA,GDP,TOT,MLN_USD,A,2003,1769689.546,
BRA,GDP,TOT,MLN_USD,A,2004,1922011.09,
BRA,GDP,TOT,MLN_USD,A,2005,2045343.057,
BRA,GDP,TOT,MLN_USD,A,2006,2190727.859,
BRA,GDP,TOT,MLN_USD,A,2007,2386123.391,
BRA,GDP,TOT,MLN_USD,A,2008,2556454.782,
BRA,GDP,TOT,MLN_USD,A,2009,2572703.03,
BRA,GDP,TOT,MLN_USD,A,2010,2798617.242,
BRA,GDP,TOT,MLN_USD,A,2011,2970630.763,
BRA,GDP,TOT,MLN_USD,A,2012,2998534.425,
BRA,GDP,TOT,MLN_USD,A,2013,3133893.65,
BRA,GDP,TOT,MLN_USD,A,2014,3187155.079,
BRA,GDP,TOT,MLN_USD,A,2015,3014754.849,
BRA,GDP,TOT,MLN_USD,A,2016,2939094.21,
BRA,GDP,TOT,MLN_USD,A,2017,3018705.989,
BRA,GDP,TOT,MLN_USD,A,2018,3146320.981,
BRA,GDP,TOT,USD_CAP,A,2000,9114.213859,
BRA,GDP,TOT,USD_CAP,A,2001,9312.659939,
BRA,GDP,TOT,USD_CAP,A,2002,9623.717789,
BRA,GDP,TOT,USD_CAP,A,2003,9793.070465,
BRA,GDP,TOT,USD_CAP,A,2004,10510.54405,
BRA,GDP,TOT,USD_CAP,A,2005,11056.43775,
BRA,GDP,TOT,USD_CAP,A,2006,11711.26379,
BRA,GDP,TOT,USD_CAP,A,2007,12622.43575,
BRA,GDP,TOT,USD_CAP,A,2008,13383.86008,
BRA,GDP,TOT,USD_CAP,A,2009,13331.38649,
BRA,GDP,TOT,USD_CAP,A,2010,14359.93355,
BRA,GDP,TOT,USD_CAP,A,2011,15109.7374,
BRA,GDP,TOT,USD_CAP,A,2012,15120.06365,
BRA,GDP,TOT,USD_CAP,A,2013,15669.14014,
BRA,GDP,TOT,USD_CAP,A,2014,15800.08889,
BRA,GDP,TOT,USD_CAP,A,2015,14816.2906,
BRA,GDP,TOT,USD_CAP,A,2016,14326.10209,
BRA,GDP,TOT,USD_CAP,A,2017,14596.88968,
BRA,GDP,TOT,USD_CAP,A,2018,15090.63762,
LTU,GDP,TOT,MLN_USD,A,1995,21510.877,
LTU,GDP,TOT,MLN_USD,A,1996,22991.978,
LTU,GDP,TOT,MLN_USD,A,1997,25274.644,
LTU,GDP,TOT,MLN_USD,A,1998,27551.815,
LTU,GDP,TOT,MLN_USD,A,1999,27562.049,
LTU,GDP,TOT,MLN_USD,A,2000,29556.723,
LTU,GDP,TOT,MLN_USD,A,2001,32750.855,
LTU,GDP,TOT,MLN_USD,A,2002,36085.819,
LTU,GDP,TOT,MLN_USD,A,2003,41213.675,
LTU,GDP,TOT,MLN_USD,A,2004,44004.554,
LTU,GDP,TOT,MLN_USD,A,2005,48211.647,
LTU,GDP,TOT,MLN_USD,A,2006,53900.646,
LTU,GDP,TOT,MLN_USD,A,2007,61700.337,
LTU,GDP,TOT,MLN_USD,A,2008,66270.653,
LTU,GDP,TOT,MLN_USD,A,2009,57301.637,
LTU,GDP,TOT,MLN_USD,A,2010,62245.322,
LTU,GDP,TOT,MLN_USD,A,2011,69297.819,
LTU,GDP,TOT,MLN_USD,A,2012,73809.042,
LTU,GDP,TOT,MLN_USD,A,2013,79034.188,
LTU,GDP,TOT,MLN_USD,A,2014,82647.295,
LTU,GDP,TOT,MLN_USD,A,2015,83761.504,
LTU,GDP,TOT,MLN_USD,A,2016,88700.479,
LTU,GDP,TOT,MLN_USD,A,2017,95492.278,
LTU,GDP,TOT,MLN_USD,A,2018,101795.384,
LTU,GDP,TOT,MLN_USD,A,2019,107803.611,
LTU,GDP,TOT,MLN_USD,A,2020,108885.528,
LTU,GDP,TOT,USD_CAP,A,1995,5927.331113,
LTU,GDP,TOT,USD_CAP,A,1996,6383.823368,
LTU,GDP,TOT,USD_CAP,A,1997,7069.434929,
LTU,GDP,TOT,USD_CAP,A,1998,7762.605202,
LTU,GDP,TOT,USD_CAP,A,1999,7820.79589,
LTU,GDP,TOT,USD_CAP,A,2000,8445.984466,
LTU,GDP,TOT,USD_CAP,A,2001,9436.062221,
LTU,GDP,TOT,USD_CAP,A,2002,10480.71939,
LTU,GDP,TOT,USD_CAP,A,2003,12067.67334,
LTU,GDP,TOT,USD_CAP,A,2004,13030.37507,
LTU,GDP,TOT,USD_CAP,A,2005,14510.65368,
LTU,GDP,TOT,USD_CAP,A,2006,16483.83684,
LTU,GDP,TOT,USD_CAP,A,2007,19094.62191,
LTU,GDP,TOT,USD_CAP,A,2008,20721.03386,
LTU,GDP,TOT,USD_CAP,A,2009,18116.71161,
LTU,GDP,TOT,USD_CAP,A,2010,20096.75635,
LTU,GDP,TOT,USD_CAP,A,2011,22884.80436,
LTU,GDP,TOT,USD_CAP,A,2012,24703.69794,
LTU,GDP,TOT,USD_CAP,A,2013,26721.60193,
LTU,GDP,TOT,USD_CAP,A,2014,28184.49909,
LTU,GDP,TOT,USD_CAP,A,2015,28834.45757,
LTU,GDP,TOT,USD_CAP,A,2016,30925.15181,
LTU,GDP,TOT,USD_CAP,A,2017,33761.9066,
LTU,GDP,TOT,USD_CAP,A,2018,36335.47073,
LTU,GDP,TOT,USD_CAP,A,2019,38582.07761,
LTU,GDP,TOT,USD_CAP,A,2020,38958.8579,
SAU,GDP,TOT,MLN_USD,A,1970,54232.698,
SAU,GDP,TOT,MLN_USD,A,1971,68344.746,
SAU,GDP,TOT,MLN_USD,A,1972,88049.984,
SAU,GDP,TOT,MLN_USD,A,1973,116667.46,
SAU,GDP,TOT,MLN_USD,A,1974,162127.28,
SAU,GDP,TOT,MLN_USD,A,1975,186404.749,
SAU,GDP,TOT,MLN_USD,A,1976,221676.565,
SAU,GDP,TOT,MLN_USD,A,1977,251940.242,
SAU,GDP,TOT,MLN_USD,A,1978,267033.133,
SAU,GDP,TOT,MLN_USD,A,1979,317602.122,
SAU,GDP,TOT,MLN_USD,A,1980,368866.714,
SAU,GDP,TOT,MLN_USD,A,1981,422710.089,
SAU,GDP,TOT,MLN_USD,A,1982,399014.605,
SAU,GDP,TOT,MLN_USD,A,1983,380573.701,
SAU,GDP,TOT,MLN_USD,A,1984,382126.334,
SAU,GDP,TOT,MLN_USD,A,1985,377164.537,
SAU,GDP,TOT,MLN_USD,A,1986,404345.685,
SAU,GDP,TOT,MLN_USD,A,1987,397836.551,
SAU,GDP,TOT,MLN_USD,A,1988,445742.19,
SAU,GDP,TOT,MLN_USD,A,1989,463506.168,
SAU,GDP,TOT,MLN_USD,A,1990,520904.932,
SAU,GDP,TOT,MLN_USD,A,1991,619341.2,
SAU,GDP,TOT,MLN_USD,A,1992,658714.708,
SAU,GDP,TOT,MLN_USD,A,1993,665125.504,
SAU,GDP,TOT,MLN_USD,A,1994,683123.998,
SAU,GDP,TOT,MLN_USD,A,1995,698927.183,
SAU,GDP,TOT,MLN_USD,A,1996,730495.955,
SAU,GDP,TOT,MLN_USD,A,1997,751294.684,
SAU,GDP,TOT,MLN_USD,A,1998,781733,
SAU,GDP,TOT,MLN_USD,A,1999,763176.096,
SAU,GDP,TOT,MLN_USD,A,2000,824128.264,
SAU,GDP,TOT,MLN_USD,A,2001,832007.958,
SAU,GDP,TOT,MLN_USD,A,2002,821341.582,
SAU,GDP,TOT,MLN_USD,A,2003,930645.164,
SAU,GDP,TOT,MLN_USD,A,2004,1031758.941,
SAU,GDP,TOT,MLN_USD,A,2005,1123197.697,
SAU,GDP,TOT,MLN_USD,A,2006,1189455.013,
SAU,GDP,TOT,MLN_USD,A,2007,1243968.072,
SAU,GDP,TOT,MLN_USD,A,2008,1347422.314,
SAU,GDP,TOT,MLN_USD,A,2009,1329736.077,
SAU,GDP,TOT,MLN_USD,A,2010,1413023.527,
SAU,GDP,TOT,MLN_USD,A,2011,1586748.761,
SAU,GDP,TOT,MLN_USD,A,2012,1672470.749,
SAU,GDP,TOT,MLN_USD,A,2013,1680157.97,
SAU,GDP,TOT,MLN_USD,A,2014,1722861.782,
SAU,GDP,TOT,MLN_USD,A,2015,1541832.118,
SAU,GDP,TOT,MLN_USD,A,2016,1475671.786,
SAU,GDP,TOT,MLN_USD,A,2017,1565891.922,
SAU,GDP,TOT,MLN_USD,A,2018,1642519.382,
SAU,GDP,TOT,MLN_USD,A,2019,1677381.92,
SAU,GDP,TOT,MLN_USD,A,2020,1627982.386,
SAU,GDP,TOT,USD_CAP,A,1970,9292.166424,
SAU,GDP,TOT,USD_CAP,A,1971,11202.23135,
SAU,GDP,TOT,USD_CAP,A,1972,13770.94833,
SAU,GDP,TOT,USD_CAP,A,1973,17376.49824,
SAU,GDP,TOT,USD_CAP,A,1974,22966.37053,
SAU,GDP,TOT,USD_CAP,A,1975,25092.50262,
SAU,GDP,TOT,USD_CAP,A,1976,28352.41563,
